row_idx,bundle_id,true_indice,true_option_idx,true_option_char,prediction,pred_option_idx,hit,skipped,skip_reason,num_input_items,num_valid_input_embeddings,num_candidates,input_gt_sim,input_neg_sim_mean,input_neg_sim_max,input_neg_sim_min,input_gt_margin_vs_neg_mean,input_gt_margin_vs_best_neg,input_gt_rank,input_gt_top1,input_gt_top3,input_gt_mrr,input_semantic_top_option_idx,input_semantic_top_item,input_semantic_top_sim,pred_input_sim,pred_is_input_semantic_top1,pred_input_rank,pred_to_gt_sim,pred_to_other_candidate_sim_mean,pred_to_other_candidate_sim_max,pred_to_other_candidate_sim_min,pred_margin_vs_other_candidate_mean,pred_margin_vs_best_other_candidate,pairmean_input_gt_sim,pairmean_input_neg_sim_mean,pairmean_input_neg_sim_max,pairmean_input_gt_margin_vs_best_neg,pairmean_input_gt_rank,pairmean_input_gt_top1,pairmax_input_gt_sim,pairmax_input_neg_sim_mean,pairmax_input_neg_sim_max,pairmax_input_gt_margin_vs_best_neg,pairmax_input_gt_rank,pairmax_input_gt_top1,gt_to_distractor_sim_mean,gt_to_distractor_sim_max,gt_to_distractor_sim_min,candidate_ids,input_sims_by_option,pred_to_candidate_sims_by_option
0,722,24445,4,E,E,4,1,0,,1,1,10,0.0016920678317546844,0.0289259385317564,0.2781077027320862,-0.18931567668914795,-0.027233870700001717,-0.2764156460762024,6,0,0,0.16666666666666666,5,47966,0.2781077027320862,0.0016920678317546844,0,6,1.0,0.012528515420854092,0.2157694697380066,-0.25814807415008545,0.9874714845791459,0.7842305302619934,0.0016920678317546844,0.0289259385317564,0.2781077027320862,-0.2764156460762024,6,0,0.0016920678317546844,0.0289259385317564,0.2781077027320862,-0.2764156460762024,6,0,0.012528515420854092,0.2157694697380066,-0.25814807415008545,"[43712, 10621, 30288, 19254, 24445, 47966, 27471, 34939, 39495, 35369]","[0.11691240966320038, -0.008801877498626709, -0.18931567668914795, 0.10825936496257782, 0.0016920678317546844, 0.2781077027320862, 0.029176533222198486, -0.01637544482946396, 0.030527263879776, -0.0881568118929863]","[-0.048630453646183014, -0.04675972834229469, -0.029783979058265686, 0.21040675044059753, 1.0, -0.25814807415008545, -0.018103497102856636, -0.023642033338546753, 0.2157694697380066, 0.11164820194244385]"
1,2266,10879,1,B,C,2,0,0,,2,2,10,-0.04517154395580292,0.019071899354457855,0.14685630798339844,-0.11586149781942368,-0.06424344331026077,-0.19202785193920135,9,0,0,0.1111111111111111,6,19706,0.14685630798339844,0.03493275120854378,0,4,-0.14954873919487,-0.08538700640201569,0.045683301985263824,-0.2362125813961029,-0.06416173279285431,-0.19523204118013382,-0.03408912569284439,0.014392789453268051,0.11082648485898972,-0.1449156105518341,9,0,-0.008206148631870747,0.10566727072000504,0.25855740904808044,-0.2667635679244995,10,0,0.08239304274320602,0.36252251267433167,-0.18057096004486084,"[1540, 10879, 26779, 21065, 9083, 5638, 19706, 45823, 28886, 17927]","[-0.11586149781942368, -0.04517154395580292, 0.03493275120854378, 0.010549269616603851, 0.12171393632888794, -0.019974227994680405, 0.14685630798339844, 0.06040956825017929, -0.040650468319654465, -0.026328541338443756]","[-0.20945271849632263, -0.14954873919487, 1.0, -0.024112187325954437, 0.03695934638381004, -0.07113099843263626, -0.11452534049749374, -0.046143122017383575, 0.045683301985263824, -0.2362125813961029]"
2,4809,22427,1,B,B,1,1,0,,1,1,10,-0.2557917535305023,-0.015697333961725235,0.2323819249868393,-0.18720106780529022,-0.24009442329406738,-0.4881736636161804,10,0,0,0.1,0,7616,0.2323819249868393,-0.2557917535305023,0,10,1.0,0.03682149946689606,0.25381553173065186,-0.3541189432144165,0.9631785005331039,0.7461844682693481,-0.2557917535305023,-0.015697333961725235,0.2323819249868393,-0.4881736636161804,10,0,-0.2557917535305023,-0.015697333961725235,0.2323819249868393,-0.4881736636161804,10,0,0.03682149946689606,0.25381553173065186,-0.3541189432144165,"[7616, 22427, 11817, 34717, 10820, 43661, 4193, 43180, 20045, 17053]","[0.2323819249868393, -0.2557917535305023, 0.21466074883937836, 0.015614788979291916, -0.08359873294830322, 0.04583080857992172, -0.08957489579916, -0.18720106780529022, -0.1559457629919052, -0.13344380259513855]","[0.24898770451545715, 1.0, 0.0986071452498436, -0.09823998063802719, 0.03587917983531952, 0.09927255660295486, -0.3541189432144165, 0.047867439687252045, 0.25381553173065186, -0.0006771590560674667]"
3,11737,39944,6,G,D,3,0,0,,1,1,10,-0.019428610801696777,0.0038430674467235804,0.1911184936761856,-0.16249504685401917,-0.023271678015589714,-0.21054710447788239,5,0,0,0.2,1,23668,0.1911184936761856,-0.131021648645401,0,8,0.1674201339483261,0.08531700074672699,0.1678524911403656,-0.14710083603858948,0.08210313320159912,-0.00043235719203948975,-0.019428595900535583,0.0038430674467235804,0.19111847877502441,-0.21054707467556,5,0,-0.019428595900535583,0.0038430674467235804,0.19111847877502441,-0.21054707467556,5,0,0.000821663299575448,0.1674201339483261,-0.21904930472373962,"[39915, 23668, 4207, 969, 17969, 8753, 39944, 4642, 15192, 45281]","[-0.024249151349067688, 0.1911184936761856, 0.12608367204666138, -0.131021648645401, -0.14449366927146912, -0.16249504685401917, -0.019428610801696777, -0.09910495579242706, 0.13674205541610718, 0.14200784265995026]","[0.1678524911403656, 0.0206601545214653, 0.05534731596708298, 1.0, 0.11624564975500107, -0.14710083603858948, 0.1674201339483261, 0.11493231356143951, 0.12505276501178741, 0.147443026304245]"
4,17869,43126,4,E,E,4,1,0,,1,1,10,0.10009609162807465,0.04798856005072594,0.30347228050231934,-0.29011717438697815,0.05210753157734871,-0.2033761888742447,5,0,0,0.2,9,44180,0.30347228050231934,0.10009609162807465,0,5,1.0,0.026155197992920876,0.2234833538532257,-0.10618923604488373,0.9738448020070791,0.7765166461467743,0.10009609162807465,0.04798856005072594,0.30347228050231934,-0.2033761888742447,5,0,0.10009609162807465,0.04798856005072594,0.30347228050231934,-0.2033761888742447,5,0,0.026155197992920876,0.2234833538532257,-0.10618923604488373,"[41301, 18405, 34651, 4128, 43126, 38100, 33734, 47662, 41412, 44180]","[0.1295040249824524, -0.04434659332036972, -0.00624413788318634, 0.06457902491092682, 0.10009609162807465, -0.29011717438697815, 0.02130555734038353, 0.1379382163286209, 0.11580584198236465, 0.30347228050231934]","[0.0811569094657898, 0.02706674486398697, 0.0001637786626815796, 0.2234833538532257, 1.0, -0.017596527934074402, -0.05994734168052673, -0.10618923604488373, 0.14376157522201538, -0.05650247633457184]"
5,12361,26154,0,A,B,1,0,0,,1,1,10,-0.05831495672464371,-0.0037040908355265856,0.2524529993534088,-0.45918622612953186,-0.05461086705327034,-0.3107679486274719,7,0,0,0.14285714285714285,8,41202,0.2524529993534088,0.008121177554130554,0,6,-0.21557503938674927,-0.0862925797700882,0.09898248314857483,-0.2164120227098465,-0.12928245961666107,-0.3145575225353241,-0.05831495672464371,-0.0037040908355265856,0.2524529993534088,-0.3107679486274719,7,0,-0.05831495672464371,-0.0037040908355265856,0.2524529993534088,-0.3107679486274719,7,0,0.0033371199388056993,0.3234269618988037,-0.21557503938674927,"[26154, 28539, 21189, 4960, 37285, 21853, 1654, 3688, 41202, 39433]","[-0.05831495672464371, 0.008121177554130554, 0.03235727921128273, 0.11133706569671631, -0.45918622612953186, 0.13082416355609894, -0.24810060858726501, -0.05907708406448364, 0.2524529993534088, 0.19793440401554108]","[-0.21557503938674927, 1.0000001192092896, -0.05586262047290802, -0.18231983482837677, -0.18731112778186798, 0.007913246750831604, -0.2164120227098465, 0.09898248314857483, -0.08040550351142883, 0.05435716360807419]"
6,4551,32272,2,C,D,3,0,0,,2,2,10,0.11594440788030624,0.013169486075639725,0.28460603952407837,-0.3253978490829468,0.10277491807937622,-0.16866162419319153,4,0,0,0.25,4,41106,0.28460603952407837,-0.06142956018447876,0,7,0.012416396290063858,0.03373442590236664,0.20357327163219452,-0.15032228827476501,-0.02131802961230278,-0.19115687534213066,0.08268134295940399,0.009391319938004017,0.20295599102973938,-0.12027464807033539,4,0,0.08990122377872467,0.09073525667190552,0.25746139883995056,-0.1675601750612259,6,0,0.08009245991706848,0.19942691922187805,-0.08620785921812057,"[19155, 47719, 32272, 19995, 41106, 41550, 21652, 10778, 16170, 41367]","[-0.0324445515871048, 0.25950887799263, 0.11594440788030624, -0.06142956018447876, 0.28460603952407837, -0.11621735990047455, 0.06521601974964142, -0.07636318355798721, -0.3253978490829468, 0.12104694545269012]","[0.024794157594442368, 0.0904432088136673, 0.012416396290063858, 1.0, 0.15661433339118958, 0.20357327163219452, -0.06424377113580704, 0.06671538203954697, -0.15032228827476501, -0.03638084977865219]"
7,379,39127,8,I,C,2,0,0,,2,2,10,0.27165454626083374,0.053980860859155655,0.335138738155365,-0.06389163434505463,0.21767368912696838,-0.06348419189453125,2,0,1,0.5,0,13334,0.335138738155365,-0.03354401886463165,0,8,0.13932645320892334,-0.049385279417037964,0.13932645320892334,-0.2744136154651642,0.1887117326259613,0.0,0.18429173529148102,0.036620862782001495,0.22735966742038727,-0.04306793212890625,2,0,0.3721635043621063,0.11790446192026138,0.34905117750167847,0.023112326860427856,1,1,-0.007683704141527414,0.254705011844635,-0.18995003402233124,"[13334, 35153, 27939, 44, 36231, 12369, 38568, 25367, 39127, 15496]","[0.335138738155365, -0.062258683145046234, -0.03354401886463165, 0.09806177020072937, -0.0062917545437812805, -0.06389163434505463, 0.02357841655611992, 0.16036710143089294, 0.27165454626083374, 0.03466780483722687]","[-0.20711219310760498, 0.018886230885982513, 1.0, 0.1289987862110138, -0.08731436729431152, -0.2744136154651642, 0.058730997145175934, -0.07101265341043472, 0.13932645320892334, -0.15055716037750244]"
8,10076,11606,6,G,C,2,0,0,,2,2,10,0.25502127408981323,0.011441388167440891,0.34340375661849976,-0.1951720267534256,0.24357987940311432,-0.08838248252868652,3,0,1,0.3333333333333333,5,30559,0.34340375661849976,0.2943437397480011,0,2,0.15260514616966248,-0.05092907324433327,0.15260514616966248,-0.19679144024848938,0.20353421941399574,0.0,0.20693019032478333,0.009283812716603279,0.278645783662796,-0.0717155933380127,3,0,0.24964331090450287,0.06644956767559052,0.3081855773925781,-0.058542266488075256,3,0,0.010808742605149746,0.42125338315963745,-0.2162414789199829,"[18780, 18870, 26030, 42036, 48201, 30559, 11606, 35534, 10506, 19327]","[-0.1951720267534256, -0.015981629490852356, 0.2943437397480011, 0.06641407310962677, -0.05051080137491226, 0.34340375661849976, 0.25502127408981323, -0.1704803705215454, 0.012078968808054924, -0.18112324178218842]","[-0.052266787737607956, -0.025395847856998444, 0.9999998807907104, -0.08568577468395233, -0.18679654598236084, 0.05286397412419319, 0.15260514616966248, -0.19679144024848938, 0.02120210789144039, -0.13809645175933838]"
9,14042,13907,1,B,B,1,1,0,,2,2,10,0.08455219119787216,-0.0026034249458462,0.40230241417884827,-0.10420770943164825,0.08715561777353287,-0.3177502155303955,2,0,1,0.5,2,18639,0.40230241417884827,0.08455219119787216,0,2,1.0,-0.02148892916738987,0.09124380350112915,-0.21147233247756958,1.0214889291673899,0.9087561964988708,0.06410332024097443,-0.0019737882539629936,0.30500590801239014,-0.2409025877714157,2,0,0.07737253606319427,0.06036125123500824,0.35660499334335327,-0.2792324423789978,5,0,-0.02148892916738987,0.09124380350112915,-0.21147233247756958,"[359, 13907, 18639, 5486, 9889, 12199, 47474, 43932, 45516, 19213]","[-0.10144558548927307, 0.08455219119787216, 0.40230241417884827, -0.07465926557779312, -0.10420770943164825, 0.06484606862068176, -0.09819381684064865, -0.09588224440813065, 0.04130729287862778, -0.05749797075986862]","[0.03773093968629837, 1.0, -0.21147233247756958, -0.03375117853283882, 0.08754709362983704, -0.11722418665885925, -0.041896022856235504, 0.09124380350112915, 0.014104437083005905, -0.019682928919792175]"
