row_idx,bundle_id,true_indice,true_option_idx,true_option_char,prediction,pred_option_idx,hit,skipped,skip_reason,num_input_items,num_valid_input_embeddings,num_candidates,input_gt_sim,input_neg_sim_mean,input_neg_sim_max,input_neg_sim_min,input_gt_margin_vs_neg_mean,input_gt_margin_vs_best_neg,input_gt_rank,input_gt_top1,input_gt_top3,input_gt_mrr,input_semantic_top_option_idx,input_semantic_top_item,input_semantic_top_sim,pred_input_sim,pred_is_input_semantic_top1,pred_input_rank,pairmean_input_gt_sim,pairmean_input_neg_sim_mean,pairmean_input_neg_sim_max,pairmean_input_gt_margin_vs_best_neg,pairmean_input_gt_rank,pairmean_input_gt_top1,pairmax_input_gt_sim,pairmax_input_neg_sim_mean,pairmax_input_neg_sim_max,pairmax_input_gt_margin_vs_best_neg,pairmax_input_gt_rank,pairmax_input_gt_top1,gt_to_distractor_sim_mean,gt_to_distractor_sim_max,gt_to_distractor_sim_min,candidate_ids,input_sims_by_option
0,560,96605,6,G,G,6,1,0,,5,5,10,0.4853479564189911,-0.012676543556153774,0.17185556888580322,-0.20482707023620605,0.49802449345588684,0.31349238753318787,1,1,1,1.0,6,96605,0.4853479564189911,0.4853479564189911,1,1,0.23979787528514862,-0.00626315176486969,0.08490937203168869,0.15488851070404053,1,1,0.615381121635437,0.15265196561813354,0.2275591790676117,0.3878219425678253,1,1,-0.026646802201867104,0.12160751968622208,-0.19733229279518127,"[38498, 121710, 50340, 194622, 197664, 231037, 96605, 154457, 52328, 176444]","[-0.08097366988658905, 0.07798291742801666, 0.02447979710996151, -0.20482707023620605, -0.07734209299087524, 0.0968378484249115, 0.4853479564189911, 0.17185556888580322, -0.09724672138690948, -0.024855464696884155]"
1,6507,107053,5,F,C,2,0,0,,5,5,10,-0.06189688295125961,0.04527173936367035,0.3022541105747223,-0.14111767709255219,-0.10716862231492996,-0.3641510009765625,7,0,0,0.14285714285714285,7,111858,0.3022541105747223,0.19236010313034058,0,2,-0.033365700393915176,0.024403879418969154,0.16293103992938995,-0.19629673659801483,7,0,0.10519072413444519,0.15464791655540466,0.34448355436325073,-0.23929283022880554,7,0,0.034128062427043915,0.3151020407676697,-0.11854959279298782,"[192994, 27855, 102241, 184703, 126040, 107053, 17294, 111858, 100712, 43726]","[0.19183512032032013, -0.14111767709255219, 0.19236010313034058, -0.13186442852020264, -0.1170697808265686, -0.06189688295125961, 0.0017594099044799805, 0.3022541105747223, -0.012376569211483002, 0.12166540324687958]"
2,12962,159560,3,D,D,3,1,0,,5,5,10,-0.05688058212399483,-0.059912245720624924,0.07288075983524323,-0.2382330596446991,0.0030316635966300964,-0.12976133823394775,6,0,0,0.16666666666666666,5,113571,0.07288075983524323,-0.05688058212399483,0,6,-0.022955074906349182,-0.024178527295589447,0.02941218949854374,-0.05236726254224777,6,0,0.1750473827123642,0.12135389447212219,0.1961006075143814,-0.021053224802017212,3,0,0.08626086264848709,0.20297040045261383,-0.1618335247039795,"[10016, 218542, 198616, 159560, 84192, 113571, 12020, 39461, 15185, 108898]","[-0.02103438973426819, -0.13089366257190704, 0.018034640699625015, -0.05688058212399483, -0.08693234622478485, 0.07288075983524323, 0.01582338474690914, -0.1482374221086502, -0.2382330596446991, -0.02061811089515686]"
3,6085,134443,1,B,B,1,1,0,,5,5,10,0.031912751495838165,0.010890538804233074,0.22301085293293,-0.34122610092163086,0.021022211760282516,-0.19109809398651123,6,0,0,0.16666666666666666,7,173765,0.22301085293293,0.031912751495838165,0,6,0.01462327130138874,0.004990337882190943,0.10218954086303711,-0.08756627142429352,6,0,0.15051347017288208,0.15308842062950134,0.3707699775695801,-0.220256507396698,6,0,0.06826070696115494,0.18921130895614624,-0.12846902012825012,"[78194, 134443, 64649, 189684, 181776, 23750, 197260, 173765, 112483, 91501]","[0.0354456901550293, 0.031912751495838165, 0.012298988178372383, -0.34122610092163086, 0.08148358762264252, 0.005657097324728966, 0.1332782804965973, 0.22301085293293, -0.13725081086158752, 0.08531725406646729]"
4,8542,121160,3,D,D,3,1,0,,5,5,10,-0.3024824857711792,-0.07619956880807877,0.020056530833244324,-0.16684697568416595,-0.22628292441368103,-0.3225390315055847,10,0,0,0.1,4,70155,0.020056530833244324,-0.3024824857711792,0,10,-0.11848336458206177,-0.02984761819243431,0.007856214419007301,-0.12633958458900452,10,0,-0.06661076843738556,0.1481328010559082,0.32214781641960144,-0.3887585997581482,10,0,-0.02254251390695572,0.20947563648223877,-0.17863398790359497,"[202064, 225961, 62971, 121160, 70155, 144698, 227393, 6474, 113524, 120980]","[-0.036724403500556946, -0.1392620950937271, 0.014767799526453018, -0.3024824857711792, 0.020056530833244324, -0.07360368967056274, -0.10124954581260681, -0.1134951189160347, -0.16684697568416595, -0.08943861722946167]"
5,17250,113233,6,G,G,6,1,0,,5,5,10,-0.16148638725280762,0.13048772513866425,0.19365271925926208,0.025010492652654648,-0.29197412729263306,-0.3551391065120697,10,0,0,0.1,4,227531,0.19365271925926208,-0.16148638725280762,0,10,-0.08301632106304169,0.06708063930273056,0.09955226629972458,-0.18256857991218567,10,0,0.1479089856147766,0.19139599800109863,0.33027535676956177,-0.18236637115478516,7,0,0.028175659477710724,0.2778015732765198,-0.2959057688713074,"[178614, 86566, 25370, 70315, 227531, 91652, 113233, 41056, 180560, 239161]","[0.10629501193761826, 0.11739055067300797, 0.1826930046081543, 0.025010492652654648, 0.19365271925926208, 0.14313021302223206, -0.16148638725280762, 0.15319858491420746, 0.13175475597381592, 0.12126410752534866]"
6,8602,113522,9,J,A,0,0,0,,5,5,10,0.08887020498514175,-0.020083708688616753,0.12798722088336945,-0.16835837066173553,0.10895391553640366,-0.03911701589822769,3,0,1,0.3333333333333333,7,9632,0.12798722088336945,-0.017444826662540436,0,6,0.04238564521074295,-0.009578698314726353,0.06104205921292305,-0.0186564140021801,3,0,0.13457053899765015,0.133880153298378,0.3303283154964447,-0.19575777649879456,6,0,0.024397142231464386,0.16083158552646637,-0.054393917322158813,"[222284, 172958, 189861, 32730, 97945, 93363, 67692, 9632, 174974, 113522]","[-0.017444826662540436, -0.07115832716226578, -0.054516226053237915, -0.009699363261461258, 0.0027677416801452637, 0.11774279922246933, -0.16835837066173553, 0.12798722088336945, -0.10807402431964874, 0.08887020498514175]"
7,4689,53676,6,G,F,5,0,0,,5,5,10,0.04973774403333664,0.0287217628210783,0.175602525472641,-0.16822673380374908,0.02101598121225834,-0.12586477398872375,5,0,0,0.2,3,91773,0.175602525472641,-0.06991268694400787,0,8,0.023270178586244583,0.013437696732580662,0.08215697109699249,-0.05888679251074791,5,0,0.13103629648685455,0.1732889711856842,0.2537868916988373,-0.12275059521198273,9,0,0.035384997725486755,0.17948749661445618,-0.08954325318336487,"[67858, 199956, 26761, 91773, 106575, 123764, 53676, 133765, 213649, 211905]","[0.15181368589401245, 0.0534999780356884, 0.0367949977517128, 0.175602525472641, -0.08139283955097198, -0.06991268694400787, 0.04973774403333664, 0.03003457374870777, 0.13028235733509064, -0.16822673380374908]"
8,1274,115639,4,E,E,4,1,0,,5,5,10,0.11610088497400284,0.05466098710894585,0.2057933807373047,-0.16972453892230988,0.06143989786505699,-0.08969249576330185,3,0,1,0.3333333333333333,9,70797,0.2057933807373047,0.11610088497400284,0,3,0.055939991027116776,0.02633688598871231,0.09915585070848465,-0.043215859681367874,3,0,0.18532529473304749,0.1537589579820633,0.2553804814815521,-0.07005518674850464,4,0,-0.01939024217426777,0.1866448074579239,-0.2598123848438263,"[47985, 201459, 153771, 224079, 115639, 38493, 193494, 53396, 149618, 70797]","[-0.06057130545377731, 0.2015220671892166, 0.026594463735818863, 0.10997015982866287, 0.11610088497400284, 0.04068029671907425, 0.04507983848452568, -0.16972453892230988, 0.09260449558496475, 0.2057933807373047]"
9,15323,17960,7,H,H,7,1,0,,5,5,10,0.13848434388637543,0.029945263639092445,0.14339014887809753,-0.10104112327098846,0.10853908210992813,-0.004905804991722107,2,0,1,0.5,1,22051,0.14339014887809753,0.13848434388637543,0,2,0.06588411331176758,0.014246495440602303,0.06821804493665695,-0.0023339316248893738,2,0,0.15674322843551636,0.17824462056159973,0.3518068790435791,-0.19506365060806274,6,0,0.05140088126063347,0.2489934265613556,-0.07111859321594238,"[67592, 22051, 61595, 244708, 208084, 7872, 228990, 17960, 152376, 216182]","[0.10084718465805054, 0.14339014887809753, 0.12240125238895416, -0.04618554562330246, 0.048508383333683014, -0.10104112327098846, 0.006724925711750984, 0.13848434388637543, 0.02196183055639267, -0.02709970623254776]"
